lookback_days,vol_norm,bucket,horizon_hours,count,mean,median,std,t_stat
14,False,2.0,8,76626,0.0004548607168968,0.0003261850841677,0.0316343909887848,3.9802195736296233
14,False,3.0,8,80086,0.0007083929643075,0.0003912873419896,0.0322291904892145,6.2201827314881575
14,False,4.0,8,81032,0.0005261835630191,0.0003714502404291,0.0322329089229448,4.646929197420551
14,False,5.0,8,77453,0.0005560806417126,0.0003620302657301,0.0306996260984094,5.041082588738159
14,False,6.0,8,75321,0.0005928338273079,4.67442621416847e-05,0.0325049654482955,5.005429012995947
14,False,7.0,8,81391,0.0006395027267415,0.0,0.0330245744145197,5.524504901043925
14,False,8.0,8,77233,0.0010840001591604,0.0,0.0374979165116636,8.03384892262948
14,False,9.0,8,89453,0.0020492439421954,-0.0005816207832493,0.0476952212636712,12.850388187725637
14,False,0.0,24,59467,0.0013897701695641,0.0,0.0613040981428711,5.528298601290374
14,False,1.0,24,81935,0.0015561275809074,0.0009697873927638,0.0569525391424154,7.821081978346886
